transaction_id,customer_id,merchant_id,timestamp,amount,currency,country,city,device_id,payment_method,is_online,transaction_type
TX_2026_00000175,ID_C00153,M0155,2026-01-01 09:39:02,65.59,EUR,Spain,Madrid,DEV_CUST_00153_1,Contactless Card,False,Card Payment
TX_2026_00000176,ID_C00154,M0100,2026-01-01 14:21:34,10.21,EUR,Spain,Gijón,DEV_CUST_00154_1,Contactless Card,False,Card Payment
TX_2026_00000177,ID_C00157,M0073,2026-01-01 12:34:50,28.38,EUR,Spain,Málaga,DEV_CUST_00157_3,Contactless Card,False,Card Payment
TX_2026_00000178,ID_C00157,M0197,2026-01-01 18:53:59,42.16,EUR,Spain,Málaga,DEV_CUST_00157_2,Contactless Card,False,Card Payment
TX_2026_00000179,ID_C00158,M0062,2026-01-01 07:01:04,58.43,EUR,Spain,Barcelona,DEV_CUST_00158_2,Chip & PIN,False,Card Payment
TX_2026_00000180,ID_C00158,M0023,2026-01-01 10:19:47,87.76,EUR,France,Paris,DEV_CUST_00158_1,Contactless Card,False,Card Payment
TX_2026_00000181,ID_C00158,M0225,2026-01-01 12:45:46,20.65,EUR,Spain,Barcelona,DEV_CUST_00158_1,Cash Withdrawal,False,Card Payment
TX_2026_00000182,ID_C00159,M0120,2026-01-01 07:29:11,19.63,EUR,Portugal,Lisbon,DEV_CUST_00159_1,Contactless Card,False,Card Payment
TX_2026_00000183,ID_C00160,M0241,2026-01-01 06:34:59,32.95,EUR,Spain,Madrid,DEV_CUST_00160_1,Digital Wallet,True,Online Payment
TX_2026_00000184,ID_C00160,M0171,2026-01-01 02:15:48,25.8,EUR,Spain,Málaga,DEV_CUST_00160_3,Contactless Card,False,Card Payment
TX_2026_00000185,ID_C00161,M0133,2026-01-01 19:44:47,26.86,EUR,Germany,Berlin,DEV_CUST_00161_3,Online Card,True,Online Payment
TX_2026_00000186,ID_C00161,M0087,2026-01-01 19:14:11,7.21,EUR,Spain,Málaga,DEV_CUST_00161_2,Online Card,True,Online Payment
TX_2026_00000187,ID_C00161,M0098,2026-01-01 21:19:38,5.06,EUR,Spain,Murcia,DEV_CUST_00161_4,Bank Transfer,True,Online Payment
TX_2026_00000188,ID_C00161,M0119,2026-01-01 07:14:46,15.96,EUR,Spain,Barcelona,DEV_CUST_00161_1,Contactless Card,False,Card Payment
TX_2026_00000189,ID_C00162,M0047,2026-01-01 09:21:55,14.46,EUR,Spain,Valladolid,DEV_CUST_00162_2,Contactless Card,False,Card Payment
TX_2026_00000190,ID_C00164,M0172,2026-01-01 16:05:39,25.62,EUR,Spain,Barcelona,DEV_CUST_00164_1,Contactless Card,False,Card Payment
TX_2026_00000191,ID_C00164,M0034,2026-01-01 10:34:12,41.07,EUR,Spain,Barcelona,DEV_CUST_00164_2,Online Card,True,Online Payment
TX_2026_00000192,ID_C00166,M0207,2026-01-01 16:35:01,19.31,EUR,Spain,Bilbao,DEV_CUST_00166_1,Online Card,True,Online Payment
TX_2026_00000193,ID_C00166,M0138,2026-01-01 03:45:02,11.62,EUR,Spain,Bilbao,DEV_CUST_00166_1,Digital Wallet,True,Online Payment
TX_2026_00000194,ID_C00168,M0058,2026-01-01 16:34:48,35.44,EUR,Spain,Madrid,DEV_CUST_00168_3,Contactless Card,False,Card Payment
TX_2026_00000195,ID_C00168,M0220,2026-01-01 07:19:06,64.34,EUR,Spain,Madrid,DEV_CUST_00168_1,Contactless Card,False,Card Payment
TX_2026_00000196,ID_C00170,M0187,2026-01-01 09:49:05,23.9,EUR,Spain,Palma,DEV_CUST_00170_2,Contactless Card,False,Card Payment
TX_2026_00000197,ID_C00170,M0217,2026-01-01 14:16:47,38.81,EUR,Spain,Barcelona,DEV_CUST_00170_2,Contactless Card,False,Card Payment
TX_2026_00000198,ID_C00171,M0142,2026-01-01 15:51:14,39.52,EUR,Spain,Palma,DEV_CUST_00171_1,Contactless Card,False,Card Payment
TX_2026_00000199,ID_C00172,M0151,2026-01-01 14:05:23,37.45,EUR,Spain,Barcelona,DEV_CUST_00172_1,Digital Wallet,True,Online Payment
TX_2026_00000200,ID_C00173,M0014,2026-01-01 07:48:42,29.39,EUR,Spain,Barcelona,DEV_CUST_00173_2,Digital Wallet,True,Online Payment
TX_2026_00000201,ID_C00173,M0050,2026-01-01 10:14:47,58.47,EUR,Spain,Barcelona,DEV_CUST_00173_3,Contactless Card,False,Card Payment
TX_2026_00000202,ID_C00175,M0082,2026-01-01 20:22:00,25.71,EUR,Spain,Málaga,DEV_CUST_00175_1,Digital Wallet,True,Online Payment
TX_2026_00000203,ID_C00176,M0235,2026-01-01 06:53:14,38.66,EUR,Spain,Gijón,DEV_CUST_00176_1,Contactless Card,False,Card Payment
TX_2026_00000204,ID_C00179,M0117,2026-01-01 15:55:36,35.44,EUR,Spain,Valencia,DEV_CUST_00179_3,Chip & PIN,False,Card Payment
TX_2026_00000205,ID_C00179,M0010,2026-01-01 17:08:21,1431.46,EUR,United Arab Emirates,Dubai,DEV_CUST_00179_2,Contactless Card,False,Card Payment
TX_2026_00000206,ID_C00180,M0057,2026-01-01 14:53:21,35.0,EUR,Spain,Madrid,DEV_CUST_00180_1,Bank Transfer,True,Online Payment
TX_2026_00000207,ID_C00180,M0113,2026-01-01 10:43:13,14.15,EUR,Spain,Valencia,DEV_CUST_00180_1,Chip & PIN,False,Card Payment
TX_2026_00000208,ID_C00180,M0135,2026-01-01 16:08:31,34.35,EUR,Spain,Barcelona,DEV_CUST_00180_1,Contactless Card,False,Card Payment
TX_2026_00000209,ID_C00181,M0206,2026-01-01 04:02:25,33.47,EUR,Spain,Bilbao,DEV_CUST_00181_1,Contactless Card,False,Card Payment
TX_2026_00000210,ID_C00181,M0057,2026-01-01 18:09:41,21.13,EUR,Spain,Madrid,DEV_CUST_00181_1,Cash Withdrawal,False,Card Payment
TX_2026_00000211,ID_C00184,M0128,2026-01-01 09:54:15,31.39,EUR,Spain,Alicante,DEV_CUST_00184_1,Contactless Card,False,Card Payment
TX_2026_00000212,ID_C00185,M0108,2026-01-01 18:52:50,23.98,EUR,Spain,Madrid,DEV_CUST_00185_2,Contactless Card,False,Card Payment
TX_2026_00000213,ID_C00186,M0148,2026-01-01 14:11:14,17.8,EUR,Spain,Gijón,DEV_CUST_00186_3,Bank Transfer,True,Online Payment
TX_2026_00000214,ID_C00187,M0016,2026-01-01 18:32:19,33.38,EUR,Spain,Madrid,DEV_CUST_00187_3,Online Card,True,Online Payment
TX_2026_00000215,ID_C00187,M0222,2026-01-01 01:09:23,19.54,EUR,Spain,Málaga,DEV_CUST_00187_3,Contactless Card,False,Card Payment
TX_2026_00000216,ID_C00189,M0201,2026-01-01 09:23:42,30.21,EUR,Spain,Zaragoza,DEV_CUST_00189_2,Chip & PIN,False,Card Payment
TX_2026_00000217,ID_C00190,M0207,2026-01-01 10:33:42,23.71,EUR,Spain,Bilbao,DEV_CUST_00190_1,Online Card,True,Online Payment
TX_2026_00000218,ID_C00192,M0053,2026-01-01 16:10:36,45.83,EUR,Spain,Zaragoza,DEV_CUST_00192_1,Chip & PIN,False,Card Payment
TX_2026_00000219,ID_C00193,M0144,2026-01-01 03:23:02,57.5,EUR,Spain,Barcelona,DEV_CUST_00193_2,Contactless Card,False,Card Payment
TX_2026_00000220,ID_C00194,M0049,2026-01-01 21:00:27,90.38,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00194_1,Contactless Card,False,Card Payment
TX_2026_00000221,ID_C00194,M0097,2026-01-01 23:32:01,50.42,EUR,Spain,Bilbao,DEV_CUST_00194_1,Contactless Card,False,Card Payment
TX_2026_00000222,ID_C00194,M0125,2026-01-01 13:25:00,45.24,EUR,Spain,Seville,DEV_CUST_00194_1,Cash Withdrawal,False,Card Payment
TX_2026_00000223,ID_C00194,M0112,2026-01-01 20:01:42,38.24,EUR,Spain,Seville,DEV_CUST_00194_1,Contactless Card,False,Card Payment
TX_2026_00000224,ID_C00197,M0223,2026-01-01 18:27:13,43.16,EUR,Spain,Valencia,DEV_CUST_00197_1,Online Card,True,Online Payment
TX_2026_00000225,ID_C00197,M0013,2026-01-01 11:56:38,51.67,EUR,Spain,Málaga,DEV_CUST_00197_1,Contactless Card,False,Card Payment
TX_2026_00000226,ID_C00199,M0160,2026-01-01 18:51:51,62.75,EUR,Spain,Málaga,DEV_CUST_00199_1,Contactless Card,False,Card Payment
TX_2026_00000227,ID_C00199,M0164,2026-01-01 20:42:03,84.04,EUR,Spain,Bilbao,DEV_CUST_00199_1,Online Card,True,Online Payment
TX_2026_00000228,ID_C00199,M0163,2026-01-01 07:33:55,40.74,EUR,Spain,Seville,DEV_CUST_00199_1,Online Card,True,Online Payment
TX_2026_00000229,ID_C00200,M0176,2026-01-01 17:59:21,34.02,EUR,United Kingdom,London,DEV_CUST_00200_1,Cash Withdrawal,False,Card Payment
TX_2026_00000230,ID_C00200,M0030,2026-01-01 21:33:31,30.29,EUR,Spain,Málaga,DEV_CUST_00200_1,Contactless Card,False,Card Payment
TX_2026_00000231,ID_C00201,M0003,2026-01-01 14:59:12,133.32,EUR,Spain,Palma,DEV_CUST_00201_1,Digital Wallet,True,Online Payment
TX_2026_00000232,ID_C00203,M0041,2026-01-01 13:49:56,22.53,EUR,Spain,Barcelona,DEV_CUST_00203_1,Contactless Card,False,Card Payment
TX_2026_00000233,ID_C00204,M0137,2026-01-01 07:10:05,47.11,EUR,Spain,Madrid,DEV_CUST_00204_1,Online Card,True,Online Payment
TX_2026_00000234,ID_C00207,M0144,2026-01-01 00:22:55,56.34,EUR,Spain,Barcelona,DEV_CUST_00207_1,Chip & PIN,False,Card Payment
TX_2026_00000235,ID_C00208,M0057,2026-01-01 10:04:34,51.7,EUR,Spain,Madrid,DEV_CUST_00208_1,Chip & PIN,False,Card Payment
TX_2026_00000236,ID_C00208,M0230,2026-01-01 08:08:36,47.81,EUR,Spain,Barcelona,DEV_CUST_00208_1,Contactless Card,False,Card Payment
TX_2026_00000237,ID_C00209,M0154,2026-01-01 17:40:52,47.63,EUR,Spain,Madrid,DEV_CUST_00209_1,Online Card,True,Online Payment
TX_2026_00000238,ID_C00209,M0057,2026-01-01 10:17:15,28.49,EUR,Spain,Madrid,DEV_CUST_00209_3,Online Card,True,Online Payment
TX_2026_00000239,ID_C00210,M0125,2026-01-01 18:27:45,51.79,EUR,Spain,Seville,DEV_CUST_00210_2,Chip & PIN,False,Card Payment
TX_2026_00000240,ID_C00211,M0063,2026-01-01 13:52:55,81.69,EUR,Spain,Barcelona,DEV_CUST_00211_1,Online Card,True,Online Payment
TX_2026_00000241,ID_C00211,M0074,2026-01-01 20:06:52,56.99,EUR,France,Paris,DEV_CUST_00211_1,Chip & PIN,False,Card Payment
TX_2026_00000242,ID_C00211,M0061,2026-01-01 15:52:54,104.77,EUR,Spain,Alicante,DEV_CUST_00211_2,Contactless Card,False,Card Payment
TX_2026_00000243,ID_C00211,M0220,2026-01-01 22:30:06,19.45,EUR,Spain,Madrid,DEV_CUST_00211_1,Chip & PIN,False,Card Payment
TX_2026_00000244,ID_C00212,M0146,2026-01-01 21:31:29,125.23,EUR,Spain,Seville,DEV_CUST_00212_1,Contactless Card,False,Card Payment
TX_2026_00000245,ID_C00214,M0178,2026-01-01 09:45:46,20.91,EUR,Spain,Gijón,DEV_CUST_00214_2,Contactless Card,False,Card Payment
TX_2026_00000246,ID_C00215,M0187,2026-01-01 15:58:00,33.94,EUR,Spain,Palma,DEV_CUST_00215_1,Contactless Card,False,Card Payment
TX_2026_00000247,ID_C00215,M0169,2026-01-01 09:32:56,52.97,EUR,Spain,Seville,DEV_CUST_00215_1,Contactless Card,False,Card Payment
TX_2026_00000248,ID_C00217,M0221,2026-01-01 05:50:01,19.36,EUR,United Kingdom,London,DEV_CUST_00217_4,Online Card,True,Online Payment
TX_2026_00000249,ID_C00217,M0083,2026-01-01 06:10:21,46.61,EUR,Spain,Alicante,DEV_CUST_00217_1,Online Card,True,Online Payment
TX_2026_00000250,ID_C00217,M0103,2026-01-01 05:44:26,80.1,EUR,Spain,Murcia,DEV_CUST_00217_2,Online Card,True,Online Payment
TX_2026_00000251,ID_C00220,M0066,2026-01-01 14:27:18,17.43,EUR,Spain,Murcia,DEV_CUST_00220_1,Digital Wallet,True,Online Payment
TX_2026_00000252,ID_C00220,M0035,2026-01-01 07:59:42,36.95,EUR,Spain,Málaga,DEV_CUST_00220_1,Contactless Card,False,Card Payment
TX_2026_00000253,ID_C00220,M0054,2026-01-01 11:06:50,30.71,EUR,Spain,Seville,DEV_CUST_00220_2,Chip & PIN,False,Card Payment
TX_2026_00000254,ID_C00221,M0136,2026-01-01 12:35:13,107.8,EUR,Spain,Barcelona,DEV_CUST_00221_1,Online Card,True,Online Payment
TX_2026_00000255,ID_C00221,M0237,2026-01-01 12:28:16,26.52,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00221_2,Online Card,True,Online Payment
TX_2026_00000256,ID_C00224,M0218,2026-01-01 12:38:21,62.02,EUR,Spain,Valencia,DEV_CUST_00224_1,Digital Wallet,True,Online Payment
TX_2026_00000257,ID_C00229,M0011,2026-01-01 22:20:11,182.65,EUR,United States,Miami,DEV_CUST_00229_1,Chip & PIN,False,Card Payment
TX_2026_00000258,ID_C00229,M0203,2026-01-01 18:04:33,130.34,EUR,Spain,Málaga,DEV_CUST_00229_1,Online Card,True,Online Payment
TX_2026_00000259,ID_C00233,M0233,2026-01-01 21:32:07,55.03,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00233_2,Contactless Card,False,Card Payment
TX_2026_00000260,ID_C00236,M0130,2026-01-01 16:49:05,19.9,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00236_2,Digital Wallet,True,Online Payment
TX_2026_00000261,ID_C00237,M0123,2026-01-01 12:50:27,29.7,EUR,Spain,Málaga,DEV_CUST_00237_1,Contactless Card,False,Card Payment
TX_2026_00000262,ID_C00239,M0140,2026-01-01 17:47:39,63.79,EUR,Spain,Madrid,DEV_CUST_00239_1,Online Card,True,Online Payment
TX_2026_00000263,ID_C00239,M0176,2026-01-01 17:19:31,25.9,EUR,United Kingdom,London,DEV_CUST_00239_3,Digital Wallet,True,Online Payment
TX_2026_00000264,ID_C00241,M0159,2026-01-01 22:51:37,48.9,EUR,Spain,Bilbao,DEV_CUST_00241_1,Contactless Card,False,Card Payment
TX_2026_00000265,ID_C00241,M0025,2026-01-01 15:40:21,28.07,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00241_1,Chip & PIN,False,Card Payment
TX_2026_00000266,ID_C00241,M0199,2026-01-01 06:06:00,26.37,EUR,Spain,Murcia,DEV_CUST_00241_2,Contactless Card,False,Card Payment
TX_2026_00000267,ID_C00244,M0158,2026-01-01 11:42:10,40.47,EUR,Spain,Madrid,DEV_CUST_00244_2,Contactless Card,False,Card Payment
TX_2026_00000268,ID_C00247,M0117,2026-01-01 18:31:06,42.13,EUR,Spain,Valencia,DEV_CUST_00247_1,Contactless Card,False,Card Payment
TX_2026_00000269,ID_C00247,M0123,2026-01-01 11:38:37,52.38,EUR,Spain,Málaga,DEV_CUST_00247_1,Online Card,True,Online Payment
TX_2026_00000270,ID_C00247,M0104,2026-01-01 10:49:45,60.03,EUR,France,Paris,DEV_CUST_00247_1,Contactless Card,False,Card Payment
TX_2026_00000271,ID_C00247,M0221,2026-01-01 09:32:57,115.74,EUR,United Kingdom,London,DEV_CUST_00247_1,Digital Wallet,True,Online Payment
TX_2026_00000272,ID_C00247,M0182,2026-01-01 18:05:49,28.67,EUR,Spain,Alicante,DEV_CUST_00247_1,Online Card,True,Online Payment
TX_2026_00000273,ID_C00249,M0031,2026-01-01 19:17:34,56.06,EUR,Spain,Madrid,DEV_CUST_00249_1,Online Card,True,Online Payment
TX_2026_00000274,ID_C00249,M0008,2026-01-01 09:20:26,67.82,EUR,Spain,Madrid,DEV_CUST_00249_1,Bank Transfer,True,Online Payment
TX_2026_00000275,ID_C00251,M0003,2026-01-01 08:33:03,71.66,EUR,Spain,Palma,DEV_CUST_00251_2,Online Card,True,Online Payment
TX_2026_00000276,ID_C00251,M0104,2026-01-01 09:21:25,18.91,EUR,France,Paris,DEV_CUST_00251_1,Online Card,True,Online Payment
TX_2026_00000277,ID_C00251,M0122,2026-01-01 19:05:58,186.64,EUR,Spain,Seville,DEV_CUST_00251_2,Online Card,True,Online Payment
TX_2026_00000278,ID_C00251,M0038,2026-01-01 21:07:56,38.31,EUR,Spain,Seville,DEV_CUST_00251_2,Contactless Card,False,Card Payment
TX_2026_00000279,ID_C00252,M0131,2026-01-01 22:17:46,43.25,EUR,Spain,Bilbao,DEV_CUST_00252_2,Chip & PIN,False,Card Payment
TX_2026_00000280,ID_C00253,M0145,2026-01-01 14:53:51,49.15,EUR,Spain,Madrid,DEV_CUST_00253_1,Contactless Card,False,Card Payment
TX_2026_00000281,ID_C00253,M0037,2026-01-01 20:35:17,57.7,EUR,Spain,Valencia,DEV_CUST_00253_1,Online Card,True,Online Payment
TX_2026_00000282,ID_C00254,M0072,2026-01-01 09:47:12,94.16,EUR,Spain,Madrid,DEV_CUST_00254_1,Contactless Card,False,Card Payment
TX_2026_00000283,ID_C00254,M0043,2026-01-01 15:43:44,25.14,EUR,Spain,Alicante,DEV_CUST_00254_2,Contactless Card,False,Card Payment
TX_2026_00000284,ID_C00261,M0105,2026-01-01 18:35:31,80.75,EUR,Spain,Madrid,DEV_CUST_00261_1,Contactless Card,False,Card Payment
TX_2026_00000285,ID_C00261,M0244,2026-01-01 10:42:21,143.42,EUR,Mexico,Mexico City,DEV_CUST_00261_1,Chip & PIN,False,Card Payment
TX_2026_00000286,ID_C00263,M0117,2026-01-01 09:35:33,61.67,EUR,Spain,Valencia,DEV_CUST_00263_1,Contactless Card,False,Card Payment
TX_2026_00000287,ID_C00263,M0221,2026-01-01 05:07:04,50.6,EUR,United Kingdom,London,DEV_CUST_00263_1,Contactless Card,False,Card Payment
TX_2026_00000288,ID_C00263,M0021,2026-01-01 11:19:58,31.53,EUR,Spain,Bilbao,DEV_CUST_00263_1,Contactless Card,False,Card Payment
TX_2026_00000289,ID_C00263,M0005,2026-01-01 16:28:22,53.95,EUR,Spain,Zaragoza,DEV_CUST_00263_2,Contactless Card,False,Card Payment
TX_2026_00000290,ID_C00272,M0199,2026-01-01 14:07:52,36.56,EUR,Spain,Murcia,DEV_CUST_00272_1,Contactless Card,False,Card Payment
TX_2026_00000291,ID_C00273,M0057,2026-01-01 06:16:26,115.8,EUR,Spain,Madrid,DEV_CUST_00273_4,Online Card,True,Online Payment
TX_2026_00000292,ID_C00274,M0154,2026-01-01 06:22:22,105.98,EUR,Spain,Madrid,DEV_CUST_00274_2,Online Card,True,Online Payment
TX_2026_00000293,ID_C00274,M0195,2026-01-01 13:27:58,24.76,EUR,Spain,Madrid,DEV_CUST_00274_1,Contactless Card,False,Card Payment
TX_2026_00000294,ID_C00275,M0161,2026-01-01 18:39:26,74.75,EUR,Spain,Palma,DEV_CUST_00275_2,Contactless Card,False,Card Payment
TX_2026_00000295,ID_C00275,M0155,2026-01-01 11:49:51,41.92,EUR,Spain,Madrid,DEV_CUST_00275_2,Contactless Card,False,Card Payment
TX_2026_00000296,ID_C00276,M0012,2026-01-01 15:44:51,27.08,EUR,Spain,Madrid,DEV_CUST_00276_1,Contactless Card,False,Card Payment
TX_2026_00000297,ID_C00277,M0027,2026-01-01 15:22:31,249.59,EUR,Spain,Madrid,DEV_CUST_00277_1,Chip & PIN,False,Card Payment
TX_2026_00000298,ID_C00277,M0105,2026-01-01 10:05:43,91.16,EUR,Spain,Madrid,DEV_CUST_00277_1,Contactless Card,False,Card Payment
TX_2026_00000299,ID_C00282,M0220,2026-01-01 22:48:52,25.88,EUR,Spain,Madrid,DEV_CUST_00282_1,Online Card,True,Online Payment
TX_2026_00000300,ID_C00283,M0215,2026-01-01 22:00:45,34.87,EUR,Spain,Zaragoza,DEV_CUST_00283_1,Chip & PIN,False,Card Payment
TX_2026_00000301,ID_C00286,M0124,2026-01-01 06:14:48,119.69,EUR,Spain,Barcelona,DEV_CUST_00286_2,Digital Wallet,True,Online Payment
TX_2026_00000302,ID_C00286,M0195,2026-01-01 13:16:48,58.81,EUR,Spain,Madrid,DEV_CUST_00286_2,Online Card,True,Online Payment
TX_2026_00000303,ID_C00287,M0206,2026-01-01 08:16:44,5.39,EUR,Spain,Bilbao,DEV_CUST_00287_1,Digital Wallet,True,Online Payment
TX_2026_00000304,ID_C00287,M0001,2026-01-01 19:12:42,29.1,EUR,Spain,Alicante,DEV_CUST_00287_1,Online Card,True,Online Payment
TX_2026_00000305,ID_C00288,M0242,2026-01-01 15:20:23,19.8,EUR,Spain,Madrid,DEV_CUST_00288_4,Contactless Card,False,Card Payment
TX_2026_00000306,ID_C00288,M0146,2026-01-01 07:06:49,35.26,EUR,Spain,Seville,DEV_CUST_00288_1,Online Card,True,Online Payment
TX_2026_00000307,ID_C00289,M0187,2026-01-01 13:35:48,23.91,EUR,Spain,Palma,DEV_CUST_00289_1,Chip & PIN,False,Card Payment
TX_2026_00000308,ID_C00290,M0123,2026-01-01 08:12:47,68.69,EUR,Spain,Málaga,DEV_CUST_00290_3,Contactless Card,False,Card Payment
TX_2026_00000309,ID_C00290,M0220,2026-01-01 06:45:56,82.37,EUR,Spain,Madrid,DEV_CUST_00290_2,Online Card,True,Online Payment
TX_2026_00000310,ID_C00290,M0162,2026-01-01 18:38:26,156.82,EUR,United States,Miami,DEV_CUST_00290_3,Digital Wallet,True,Online Payment
TX_2026_00000311,ID_C00292,M0067,2026-01-01 22:37:42,32.11,EUR,Spain,Valladolid,DEV_CUST_00292_3,Online Card,True,Online Payment
TX_2026_00000312,ID_C00294,M0095,2026-01-01 20:33:57,22.97,EUR,Spain,Madrid,DEV_CUST_00294_2,Contactless Card,False,Card Payment
TX_2026_00000313,ID_C00294,M0024,2026-01-01 05:13:06,23.08,EUR,Spain,Córdoba,DEV_CUST_00294_1,Contactless Card,False,Card Payment
TX_2026_00000314,ID_C00294,M0027,2026-01-01 20:47:06,20.18,EUR,Spain,Madrid,DEV_CUST_00294_3,Digital Wallet,True,Online Payment
TX_2026_00000315,ID_C00294,M0081,2026-01-01 18:35:58,11.74,EUR,Spain,Gijón,DEV_CUST_00294_1,Online Card,True,Online Payment
TX_2026_00000316,ID_C00296,M0165,2026-01-01 22:36:52,32.14,EUR,Spain,Palma,DEV_CUST_00296_1,Online Card,True,Online Payment
TX_2026_00000317,ID_C00298,M0174,2026-01-01 06:56:02,41.55,EUR,Spain,Valencia,DEV_CUST_00298_1,Contactless Card,False,Card Payment
TX_2026_00000318,ID_C00299,M0045,2026-01-01 07:53:05,61.61,EUR,Spain,Murcia,DEV_CUST_00299_3,Contactless Card,False,Card Payment
TX_2026_00000319,ID_C00299,M0176,2026-01-01 16:10:39,30.72,EUR,United Kingdom,London,DEV_CUST_00299_1,Digital Wallet,True,Online Payment
TX_2026_00000320,ID_C00300,M0110,2026-01-01 01:57:49,35.6,EUR,Spain,Murcia,DEV_CUST_00300_1,Online Card,True,Online Payment
TX_2026_00000321,ID_C00301,M0076,2026-01-01 18:46:53,28.55,EUR,Spain,Valencia,DEV_CUST_00301_1,Chip & PIN,False,Card Payment
TX_2026_00000322,ID_C00301,M0108,2026-01-01 08:33:25,12.03,EUR,Spain,Madrid,DEV_CUST_00301_1,Chip & PIN,False,Card Payment
TX_2026_00000323,ID_C00301,M0047,2026-01-01 14:57:06,20.04,EUR,Spain,Valladolid,DEV_CUST_00301_1,Chip & PIN,False,Card Payment
TX_2026_00000324,ID_C00303,M0211,2026-01-01 09:10:49,34.44,EUR,United States,Miami,DEV_CUST_00303_4,Contactless Card,False,Card Payment
TX_2026_00000325,ID_C00304,M0041,2026-01-01 19:48:44,76.92,EUR,Spain,Barcelona,DEV_CUST_00304_1,Chip & PIN,False,Card Payment
TX_2026_00000326,ID_C00304,M0208,2026-01-01 19:53:40,68.6,EUR,Spain,Zaragoza,DEV_CUST_00304_1,Chip & PIN,False,Card Payment
TX_2026_00000327,ID_C00305,M0053,2026-01-01 21:42:20,17.55,EUR,Spain,Zaragoza,DEV_CUST_00305_2,Contactless Card,False,Card Payment
TX_2026_00000328,ID_C00307,M0125,2026-01-01 20:13:02,44.34,EUR,Spain,Seville,DEV_CUST_00307_1,Online Card,True,Online Payment
TX_2026_00000329,ID_C00307,M0227,2026-01-01 11:12:22,35.46,EUR,Spain,Córdoba,DEV_CUST_00307_1,Contactless Card,False,Card Payment
TX_2026_00000330,ID_C00310,M0192,2026-01-01 17:34:41,36.45,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00310_2,Contactless Card,False,Card Payment
TX_2026_00000331,ID_C00310,M0228,2026-01-01 06:03:28,163.15,EUR,Spain,Palma,DEV_UNKNOWN_9926,Online Card,True,Online Payment
TX_2026_00000332,ID_C00310,M0214,2026-01-01 19:59:09,40.12,EUR,Spain,Barcelona,DEV_CUST_00310_1,Online Card,True,Online Payment
TX_2026_00000333,ID_C00310,M0178,2026-01-01 17:53:35,53.63,EUR,Spain,Gijón,DEV_CUST_00310_1,Online Card,True,Online Payment
TX_2026_00000334,ID_C00311,M0038,2026-01-01 06:48:54,163.1,EUR,Spain,Seville,DEV_CUST_00311_1,Contactless Card,False,Card Payment
TX_2026_00000335,ID_C00311,M0036,2026-01-01 02:57:38,59.42,EUR,Spain,Valladolid,DEV_CUST_00311_1,Contactless Card,False,Card Payment
TX_2026_00000336,ID_C00311,M0229,2026-01-01 08:55:57,57.98,EUR,Spain,Málaga,DEV_CUST_00311_2,Bank Transfer,True,Online Payment
TX_2026_00000337,ID_C00314,M0028,2026-01-01 22:51:21,96.71,EUR,Spain,Seville,DEV_CUST_00314_1,Contactless Card,False,Card Payment
TX_2026_00000338,ID_C00315,M0131,2026-01-01 00:30:06,52.44,EUR,Spain,Bilbao,DEV_CUST_00315_3,Cash Withdrawal,False,Card Payment
TX_2026_00000339,ID_C00315,M0045,2026-01-01 06:01:29,38.24,EUR,Spain,Murcia,DEV_CUST_00315_3,Digital Wallet,True,Online Payment
TX_2026_00000340,ID_C00317,M0165,2026-01-01 06:22:06,119.75,EUR,Spain,Palma,DEV_CUST_00317_1,Digital Wallet,True,Online Payment
TX_2026_00000341,ID_C00318,M0036,2026-01-01 20:49:47,19.82,EUR,Spain,Valladolid,DEV_CUST_00318_1,Contactless Card,False,Card Payment
TX_2026_00000342,ID_C00330,M0025,2026-01-01 06:18:36,34.04,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00330_2,Chip & PIN,False,Card Payment
TX_2026_00000343,ID_C00331,M0016,2026-01-01 10:53:17,8.94,EUR,Spain,Madrid,DEV_CUST_00331_1,Online Card,True,Online Payment
TX_2026_00000344,ID_C00331,M0232,2026-01-01 16:36:06,20.08,EUR,Spain,Barcelona,DEV_CUST_00331_2,Bank Transfer,True,Online Payment
TX_2026_00000345,ID_C00331,M0164,2026-01-01 17:00:25,89.47,EUR,Spain,Bilbao,DEV_UNKNOWN_9285,Digital Wallet,True,Online Payment
TX_2026_00000346,ID_C00331,M0242,2026-01-01 12:26:04,46.24,EUR,Spain,Madrid,DEV_CUST_00331_1,Cash Withdrawal,False,Card Payment
TX_2026_00000347,ID_C00332,M0248,2026-01-01 07:07:00,25.75,EUR,United Arab Emirates,Dubai,DEV_CUST_00332_3,Contactless Card,False,Card Payment
TX_2026_00000348,ID_C00336,M0210,2026-01-01 15:49:47,8.42,EUR,Spain,Madrid,DEV_CUST_00336_2,Contactless Card,False,Card Payment
TX_2026_00000349,ID_C00336,M0222,2026-01-01 10:48:01,7.85,EUR,Spain,Málaga,DEV_CUST_00336_1,Contactless Card,False,Card Payment
